,Date,tweet
49,2022-05-01 13:30:44+00:00,UPDATE - Yesterday's #Ukraine attack on the Rus. HQ in #Izium was designed to liquidate the high-value target - chief of Gen. Staff of RAF Gen. Valeriy Gerasimov. The Kremlin sent him to get a victory for the May 9 parade. Gerasimov was close to the blast but wounded. [Thread⬇️] https://t.co/vYgZQRoML3
50,2022-05-01 13:29:18+00:00,Why didn't Kevin McCarthy join the congressional delegation to Ukraine?
51,2022-05-01 13:27:50+00:00,"FM #Lavrov: Instead of encouraging Kiev to settle intra🇺🇦 conflict politically via Minsk Agreements, West sent weapons, trained 🇺🇦army &amp; nationalists, carried out military-political development of 🇺🇦, encouraged anti-Russia course, pushed 🇺🇦nationalists to undermine negotiations. https://t.co/lRdrXBEod1"
52,2022-05-01 13:25:41+00:00,"When you visit a war zone always do it in high heels 👠! Seriously, What were Pelosi &amp; Schiff doing in Ukraine? https://t.co/juU5QlEgzy"
53,2022-05-01 13:14:06+00:00,"Good morning to readers; hello from Ukraine. 

Kyiv remains in Ukrainian hands, and was the site of a U.S. congressional delegation led by Speaker Pelosi. 

They met with Zelenskyy, who awarded Pelosi the Order of Princess Olga https://t.co/k4HXLD335x"
54,2022-05-01 13:08:07+00:00,"Noam Chomsky, in an interview this week, says ""fortunately"" there is ""one Western statesman of stature"" who is pushing for a diplomatic solution to the war in Ukraine rather than looking for ways to fuel and prolong it.

""His name is Donald J. Trump,"" Chomsky says. 

WATCH: https://t.co/z3Cug8kFHS"
55,2022-05-01 13:07:28+00:00,New Z-themed children's toys spotted in Russia https://t.co/RFu5I0J9p8
56,2022-05-01 12:47:08+00:00,US House Speaker Nancy Pelosi is in Kyiv today. Naturally she had to have a souvenir photo with Ukraine’s iconic train conductors https://t.co/Nla46eTimE
57,2022-05-01 12:45:18+00:00,"‘Ghost of Kyiv’ never existed. Ukraine now admits it was invented to boost morale. Strange how no orgs ‘fighting disinformation’ interrogated it. 

Almost like whole US-UK ‘disinformation’ programme is actually just another form of information warfare. 
https://t.co/ywQGTGfyRz"
58,2022-05-01 12:44:39+00:00,"This is how an 11 year old boy sees the world after having been raped by #Russia soldier in front of his mother. I find it hard to read reports like this, even harder to tweet about them, and absolutely impossible to remain silent. The world must know the truth https://t.co/ZtFLvvDBAA"
59,2022-05-01 12:37:16+00:00,Do you think DEMOCRATS have a SPECIAL INTEREST in Ukraine?
60,2022-05-01 12:31:17+00:00,"U.S. House of Representatives Speaker Nancy Pelosi met Ukrainian President Volodymyr Zelenskiy in Kyiv to vow continued support for Ukraine's fight against Russia, as Moscow said it had struck at weapons supplied by Western nations in the country's south. https://t.co/hHtqKfWGFl https://t.co/VPoRN3WoeT"
61,2022-05-01 12:13:59+00:00,"As Speaker, it is my privilege to lead a high-powered Congressional delegation to Poland, as we reaffirm America’s ironclad commitment to Ukraine and our unwavering unity with our NATO allies. https://t.co/XaNbhZJwVt"
62,2022-05-01 12:01:59+00:00,AP: Ukraine Hunts Down Traitors Posting Online in Support of Russia https://t.co/WOJwJfm24C
63,2022-05-01 11:17:45+00:00,"2 Japanese soldiers have arrived in Ukraine to fight against the Russian Army as volunteers.

The spirit of 1905 lives on.

The Ghosts of Tsushima are back!

🇯🇵🇺🇦 https://t.co/uRqlVLL0IN"
64,2022-05-01 11:11:39+00:00,Ukraine🇺🇦! Nancy Pelosi And Adam Schiff Visit Zelenskiy In Kyiv Today! With VP Harris Out With COVID Nancy Is 2nd In Line To The President! Well Done👏!  🙏🕊🌻🇺🇦! https://t.co/XfmTEKm9m6
65,2022-05-01 10:58:53+00:00,"🇷🇺🇵🇰 On May 1, 1948, diplomatic relations between our country and Pakistan were established.

🤝 Today, Russia &amp; Pakistan are major foreign policy partners. 

💬 Sergey #Lavrov: Russian-Pakistani relations are constructive and mutually beneficial.

🔗 https://t.co/OPUpnkqlAA https://t.co/E0h7kVZLle"
66,2022-05-01 10:31:59+00:00,"This is a special moment for Adam Schiff, the number one diehard Russiagater in Congress. Gets to accompany Nancy Pelosi on a heroic mission to Ukraine, to see the fruits of his life's work: seeing to it that the US ""fights Russia over there, so we don’t have to fight them here"" https://t.co/ForWgneleF"
67,2022-05-01 10:17:19+00:00,"⚡️SBU: Russia planned a terrorist attack to blame on Ukraine.

The Security Service reported that they neutralized Russia’s sabotage reconnaissance group that had been planning to shoot down a passenger plane over Russia or Belarus and blame it on Ukraine and its allies."
68,2022-05-01 10:02:05+00:00,Nancy Pelosi pledges US support to Ukraine until 'fight is done' https://t.co/npQaB0laSp
69,2022-05-01 09:29:00+00:00,"All those missiles #Russia launched on #Ukraine cost USD $7,5 BILLION . All that could have been spent on hospitals and schools for ordinary Russians. But no, that nation thinks killing Ukrainians is a much better idea"
70,2022-05-01 08:48:28+00:00,"For 8 years, Ukraine's military has transformed, allowing front-line personnel to operate creatively &amp; as autonomously as possible. There's a ""start-up"" mentality among many troops.

That's a big change from the strict, top-down Soviet chain of command—which Russia still employs."
71,2022-05-01 08:32:02+00:00,Nancy Pelosi and Adam Schiff went to Ukraine?  Why?? Nancy's son??
72,2022-05-01 08:23:11+00:00,"Zelensky awarded U.S. House of Representatives Speaker Nancy Pelosi with the Order of Princess Olga for a “significant personal contribution"" to strengthening Ukrainian-American cooperation and ""supporting sovereign, independent and democratic Ukraine.”

📷President's Office https://t.co/PmDrCd5V1B"
73,2022-05-01 08:16:47+00:00,"The Russian state will collapse, it was clear already in 2014 but the West was not willing to call the bluff then. Now the reckoning has come though. When Russia will implode depends on when the battlefield collapse happens and how hard and far into Russia Ukraine will strike. https://t.co/KPADj5ynyS"
74,2022-05-01 08:16:11+00:00,"Green party co-leader Adrian Ramsay confirms that the party would like the UK to leave Nato, but not until the Ukraine war is over. @RidgeOnSunday"
75,2022-05-01 07:50:30+00:00,"On this #WorkersDay I pay tribute to the people fleeing the war in Ukraine and rebuilding their lives in the EU.

In Europe, they can access job markets and have their skills recognised.

Thank you to all EU countries and the Europeans workers who are helping them integrate."
76,2022-05-01 07:41:41+00:00,"At the same time we're being told that Russia shows no regard for collateral damage from its airstrikes, Nancy Pelosi and Adam Schiff are waltzing around Kiev. 

It's almost like they... aren't afraid of being blown up. Weird! https://t.co/dZV8z3vCEd"
77,2022-05-01 07:17:03+00:00,"⚡️US House of Representatives speaker visits Kyiv.

U.S. Speaker of the House of Representatives Nancy Pelosi has met with President Volodymyr Zelensky during her visit to Ukraine’s capital on May 1. 

Video: President's press service https://t.co/zrsXoDdajZ"
78,2022-05-01 07:09:12+00:00,Our Congressional Delegation traveled to Kyiv and met with @ZelenskyyUa to send an unmistakable and resounding message to the entire world: America stands firmly with Ukraine.
79,2022-05-01 06:37:31+00:00,"Breaking: Speaker Nancy Pelosi is in Kyiv, Ukraine. Kevin McCarthy doesn’t have the balls that she does to ever do such a thing. https://t.co/wrFb0SgOdW"
80,2022-05-01 06:28:30+00:00,"There is a general misconception in Europe and the US that the war in Ukraine is only about Russia and the ”West”. It is not. Ramifications are broader - also about the West and the ”Rest”. This 10 point thread 🧵 looks at some of the reactions around  the world.

1/10"
81,2022-05-01 06:25:27+00:00,So this just happened in Ukraine https://t.co/DzkmGgZQiD
82,2022-05-01 06:03:34+00:00,"After two months of killing Ukrainians, what has Putin achieved? Nothing. Absolutely nothing. Is Russia more secure? Absolutely not. Richer? No. Achieved greater respect in the world? No."
83,2022-05-01 05:35:49+00:00,Russian occupants steal Ukrainian grain in Zaporizhzhia Oblast and transfer it to Crimea by trucks in massive amounts https://t.co/7YVFFnLrTp
84,2022-05-01 03:45:03+00:00,Ukraine's President Zelensky says Russia has lost over a thousand tanks and almost two hundred planes since the start of the invasion.
85,2022-05-01 03:28:13+00:00,"We just sent $33 billion in militarized aid to Ukraine.

Meanwhile, here is Philadelphia. https://t.co/fxuKbcqg9k"
86,2022-05-01 01:59:49+00:00,I wonder if Russian soldiers are confused when they never find any swastikas when invading Ukraine? Or they just don’t care? They just kill anyway? Thoughts?
87,2022-05-01 01:51:23+00:00,"General Honore; Can you advise @CNN to stop using retired generals to stand in front of a Ukraine battle map, while giving what amounts to a tutorial on how the Russians should be attacking the Ukrainian forces. I just watched retired BG Anderson giving a lesson to RU army"
88,2022-05-01 01:15:44+00:00,BREAKING: Malcolm Nance announces that he is too 'high-level' to be put out on the line in Ukraine https://t.co/PX0m0iCFCi
89,2022-05-01 01:10:10+00:00,Something doesn't feel right about this whole Ukraine thing. Zelensky doesn't feel right. Thoughts?
90,2022-04-30 22:58:41+00:00,"Mariupol Mayor: Putin has killed twice as many Mariupol residents in two months as Hitler murdered during the two-year Nazi occupation of the city. The current death toll in Mariupol is estimated at 20,000 civilians compared to 10,000 deaths during WWII https://t.co/NKF4pxK80g"
91,2022-04-30 22:50:57+00:00,"Putin invaded Ukraine in 2014 but stopped because he couldn’t risk the Ukrainian energy infrastructure he needed to move his gas to Europe.
 
He built Nord Stream 2 to circumvent Ukraine. Biden let him complete it, exposing Ukraine to the invasion it is now battling. https://t.co/Foh3YC4VGt"
92,2022-04-30 22:38:49+00:00,"“Russian forces appear increasingly unlikely to achieve any major advances in eastern Ukraine, and Ukrainian forces may be able to conduct wider counterattacks in the coming days,” @TheStudyofWar says now."
93,2022-04-30 22:19:32+00:00,"Trump &amp; his family are in business with the Saudis &amp; Russians. 

The Saudis are now siding with Putin over Biden to keep oil prices high, hurting Democrats in upcoming elections.

Trump, Russia &amp; Saudi are trying to hurt the U.S. economy in an effort to put Republicans in power."
94,2022-04-30 21:20:05+00:00,"When Putin falls, Russia has to go through a proper decommunization &amp; decriminalization. 
Unfortunately, Yeltsin stopped halfway &amp; Putin has restored a mixture of Stalinism, Nazism &amp; organized crime, heading for North Korea unless the Russian people stop him."
95,2022-04-30 21:19:58+00:00,Why are we sending billions of dollars to the Ukraine? Is the Big Guy getting a cut?
96,2022-04-30 21:14:34+00:00,The war in Ukraine would’ve NEVER happened with President Trump in the White House!!
97,2022-04-30 19:59:15+00:00,"I spoke to President @ZelenskyyUa earlier to set out how the UK will continue to provide military and humanitarian aid to give Ukrainians the equipment they need to defend themselves.

I'm more committed than ever to reinforcing Ukraine and ensuring Putin fails."
98,2022-04-30 19:47:19+00:00,It is unacceptable of Russia to violate Swedish airspace. Swedish territorial integrity should always be respected.
99,2022-04-30 19:45:00+00:00,"Veterans of the #Israeli Special Forces have arrived in #Ukraine!
#StandForUkraine #UkraineRussiaWar https://t.co/Ebv6w4YJgm"
100,2022-04-30 19:06:06+00:00,"The more money we send to Ukraine, the more they need. Why is that?"
101,2022-04-30 19:05:51+00:00,"The village of Gorenka, #Ukraine. The elderly lady bakes Easter cakes in her ruined house. These people lost everything but they are not giving up. https://t.co/lf35nb2ceu"
102,2022-04-30 19:00:22+00:00,"As we continue to deliver critical support to Ukraine, we must also not let our guard down in the fight against COVID-19 at home and abroad. https://t.co/FfQSLimxof"
103,2022-04-30 18:47:44+00:00,"BREAKING: Russian Major General Simonov was KILLED in a Ukrainian strike against a command post near Izyum, a city in eastern Ukraine that’s currently under Russian military occupation."
104,2022-04-30 18:37:25+00:00,"Russian soldiers fighting for Ukraine against the Russian Army driving through the Poltava region.

Those white-blue-white flags really are beautiful. https://t.co/s8J3RMoHoB"
105,2022-04-30 18:19:52+00:00,"New unit has to issue me a weapon but couldn’t do it today. Asked me if I still wanted to go on night ops!
How do you say not without a fucking weapon in Ukraine??"
106,2022-04-30 17:49:09+00:00,"Forget those mythical Nazis, now Russia's Foreign Minister Sergey Lavrov claims that Russia's invasion of Ukraine was meant to save them and the rest of the world from the West. https://t.co/ojV4gFfU1m"
107,2022-04-30 17:30:58+00:00,"Russia is establishing concentration camps in occupied territories in Ukraine where selections, or filtrations, are made. Torture and imprisonment, deportation or death are potential outcomes from the filtration process. https://t.co/hqb1ELh8KE"
108,2022-04-30 17:03:01+00:00,"I’ve always had respect for the press, but I can’t say enough about how much respect I have after their reporting in Ukraine. They’re risking their lives every single day to make sure the world hears the truth. https://t.co/ckRcEk3Q5D"
109,2022-04-30 16:57:51+00:00,"BREAKING: In a masterful plan, the Biden administration intends to waive the visa requirements for Russia's top scientific and engineering minds - potentially robbing Vladimir Putin of his best innovators.

Should they? ✋￼"
110,2022-04-30 16:37:46+00:00,"Thanks for sticking with me during this (very) long and intimate thread.
I’ll end by calling to support Ukraine in its fight for existence. Learn more about the political and cultural context of this war with our Ukraine Explainers project: https://t.co/EyLtYjgrv4
End of 🧵"
111,2022-04-30 16:16:15+00:00,"My husband took this photo of me today. There is a beautiful spring outside, everything is in bloom and I had a haircut for the first time since the start of the war. We will persevere. Ukraine will win. https://t.co/d5SuNBY9OD"
112,2022-04-30 16:11:48+00:00,Held negotiations with @ignaziocassis. Noted the humanitarian aid from Switzerland. We discussed the preparations for the conference on the reconstruction of Ukraine and 🇨🇭’s mediating role in the provision of consular services to Ukrainians in Russia.
113,2022-04-30 15:43:42+00:00,"#Opinion by Maria Zakharova:

💬 @PentagonPresSec John Kirby said it was “difficult"" to look at what Russian forces are doing in Ukraine. Really?

❗ He knew about depleted uranium in Yugoslavia and the Iraq War Logs testifying to US war crimes.

🔗 https://t.co/SM8qDfQnDR https://t.co/27a5gLWvbn"
114,2022-04-30 15:33:03+00:00,Will Joe Biden’s “disinformation” czar investigate the President’s claim that gas prices are high because of Russia?
115,2022-04-30 15:13:59+00:00,"The language context of Ukraine can be a tricky topic for any outsider. In this long and personal thread, I’ll illustrate the relationship between 🇺🇦 and 🇷🇺 languages in Ukraine using my family’s history. I’m a bilingual Ukrainian raised in a Russian-speaking family in Kyiv. https://t.co/WtXCSr8ti8"
116,2022-04-30 15:05:02+00:00,I keep in touch with @BorisJohnson. Spoke about the situation on the battlefield and in the blocked Mariupol. Discussed defensive support for Ukraine and the necessary diplomatic efforts to achieve peace.
117,2022-04-30 14:49:25+00:00,"The Kremlin prefers not to remember that the US sent 4.5 million tons of food to the Soviet Union in lend-lease aid. In both Russia and Belarus, the official history of the Great Patriotic War is rather silent about how Soviet soldiers ate cooked pork meat from American cans https://t.co/SpRFRNckyG"
118,2022-04-30 13:57:31+00:00,"Our @WCKitchen Field Kitchen Truck is ready to be deployed inside Ukraine to able to deliver 50k meals a day and more. We will strategically moved to the east, then quickly move into cities that are liberated to bring Food Aid within hours….#ChefsForUkraine #FoodFighters https://t.co/zCJTLKGILV"
119,2022-04-30 13:26:06+00:00,"Angelina Jolie has just arrived to Lviv, Ukraine. https://t.co/Cs894omI9d"
120,2022-04-30 13:23:13+00:00,"Many people say Russia invaded Ukraine, but they never say why it invaded Ukraine. They don't even mention NATO expansion, the Minsk agreement, neo-Nazis, Ukrainians shelling the Donbass region, NS2, and they never admit that this is another US fossil fuel war."
121,2022-04-30 12:50:39+00:00,US accuses Russia of depravity and brutality in Ukraine and questions morals of Vladimir Putin https://t.co/yDZ0IOVGMw
122,2022-04-30 12:28:04+00:00,"In additon to lots of bombs and guns, Biden said this about the $33 billion he's sending to Ukraine: ""It's going to allow pensions and social support to be paid to the Ukranian people, so they have something in their pocket"". But if American workers' pockets are empty, fvck 'em. https://t.co/Lk5K17uV2l"
123,2022-04-30 11:26:00+00:00,"Fossil fuel interests are now cynically using the war in Ukraine to try to lock in a high carbon future.

A shift to renewables is crucial to mending our broken global energy mix &amp; offering hope to millions suffering climate impacts today."
124,2022-04-30 09:07:27+00:00,"Oh no! 

The GRES-2 120-megawatt coal-fired power plant in Sakhalin, Russia went up in flames this morning.

That was an investment that cost Russian taxpayers around USD 560 million and which was crucial for the energy supply in Far Eastern Russia.

🇺🇦 https://t.co/9SD1qXzzxc"
125,2022-04-30 08:21:27+00:00,A lot of talk about great Russian pincer movements in eastern Ukraine now. I wonder how Russia would be capable of such complex manoeuvres now if they failed at everything else so far?
126,2022-04-30 07:59:41+00:00,"These are the indicative estimates of Russia’s combat losses as of April 30, according to the Armed Forces of Ukraine. https://t.co/ran792ghJ8"
127,2022-04-30 07:31:14+00:00,"According to Ukraine’s Armed Forces, Russia lost over 1,000 tanks since the start of the full-scale invasion.

No European country, except Ukraine and Russia, even has that many tanks."
128,2022-04-30 06:59:08+00:00,We must make it clear the war in Ukraine is not a NATO war by proxy. Ukraine decides how to negotiate with Russia and what would be the best end to it. NATO should not try to set out terms for peace as it is not fighting the war.
129,2022-04-30 06:55:54+00:00,"Oh no! The GRES-2 power plant in Sakhalin, Russia is on fire.

Long live Ukraine.

https://t.co/CYx7m06uCk"
130,2022-04-30 06:36:32+00:00,Russia's Foreign Minister calls on NATO countries to stop sending weapons to Ukraine.
131,2022-04-30 06:32:18+00:00,And another fire in Russia. This time at the GRES-2 power station in Sakhalin https://t.co/BqBAt3pQBY
132,2022-04-30 06:08:36+00:00,"🧵#RUSSIA: GRES-2 120-megawatt coal-fired power plant was sabotaged in #Sakhalin. Approximately 40 BILLION rubles on fire. ~$560 million. 🔥
#WindofChange https://t.co/IP2DasPaD1"
133,2022-04-30 06:01:52+00:00,"#Russian Foreign Minister Sergey #Lavrov, in an interview with the Chinese #Xinhua news agency, urged #NATO countries to stop supplying weapons to #Ukraine. https://t.co/4tnWTExnhB"
134,2022-04-30 05:45:35+00:00,"Remarkable clip of Russian state TV propaganda show where one guest gently brings up Russia’s retreat from Kyiv and suggests it may need to negotiate to keep territory it holds now.
Everyone looks uneasy. One guest goes hysterical.
Host: “But that would be victory for Ukraine”… https://t.co/JarxFapQqG"
135,2022-04-30 04:43:38+00:00,Russia is running out of troops and vehicles available for the May 9th parade in Moscow. https://t.co/J2wpp22z94
136,2022-04-30 04:00:16+00:00,"⚡️Lavrov: Lifting sanctions against Russia part of negotiations with Ukraine. 

Russian Foreign Minister Sergei Lavrov said on April 30 that while peace talks between Kyiv and Moscow are “difficult,” lifting sanctions imposed on Russia is part of negotiations, Reuters reports."
