,Date,tweet
20,2021-04-01 20:40:12+00:00,"Reminder from Commander 🇨🇦 Joint Task Force #Ukraine that Canada has, through #OpUnifier, six years’ worth of in-country experience that can be applied to assessing #Russia’s escalatory activities. https://t.co/IJ0GKwDAax"
21,2021-04-01 20:39:30+00:00,Night in #Sevastopol #Crimea #Russia https://t.co/bKHHEeAg9g
22,2021-04-01 20:34:17+00:00,I have not been posting much because I am closely monitoring the #Russia | #Ukraine situation. I am very hesitant as to not spread false information or unverifiable claims. I am watching in the background.
23,2021-04-01 20:34:17+00:00,⭕️If this claim is valid the situation is very serious in eastern #Ukraine https://t.co/ksqhyRwsuh
24,2021-04-01 20:29:37+00:00,"Perhaps #Russia's expansion of influence in the South Caucasus at the end of the 2020 Nagorno-Karabakh war is informing its current approach on #Ukraine. The question being what fait accompli can be achieved there now. https://t.co/DgSMSVIbQE
#Україна #Украина #Донбасс #Донба́с"
25,2021-04-01 20:16:52+00:00,"#UPDATE OSCE reports that several weapons systems stored by the pro #Russia sepratists are missing and no longer in storage, previous ceasefire agreement required they be stored. #Ukraine https://t.co/G0rvoehaeI"
26,2021-04-01 20:12:08+00:00,"There's definitely something going on in Putin's head. His falling popularity means he needs a distraction, a war to play on Russian tv. #ukraine https://t.co/WaGjTUCMOr"
27,2021-04-01 20:11:50+00:00,"OSCE report from #Ukraine says seven multiple launch rocket systems (BM-21 Grad, 122mm) and five towed howitzers (2A65 Msta-B, 152mm) were missing from their storage facilities."
28,2021-04-01 20:07:30+00:00,"Good night, #Crimea🇷🇺!
➡️https://t.co/JOPvvb6gTZ
#Russia🇷🇺 https://t.co/ilPjeKQZK3"
29,2021-04-01 20:02:38+00:00,We stand with the Ukrainian people against Russian aggression! #Україна #Украина #Ukraine
30,2021-04-01 19:59:49+00:00,"🇺🇦🇺🇸USA will not leave Ukraine alone with the ""aggressive aspirations of Russia"" in the event of an escalation in Donbass.

 This was stated by the Ukrainian Minister of Defense Taran following a telephone conversation with the head of the Pentagon.
#Ukraine #Russia"
31,2021-04-01 19:54:34+00:00,"Tensions escalate in Donbas, #Ukraine: Russian military exercises near the border and military conscription until July for all citizens born between1994 and 2003. https://t.co/1EscojKTbN"
32,2021-04-01 19:43:04+00:00,Goodnight #Ukraine. May all your 2-legged and 4-legged forces stay safe on the frontline tonight. Pic via the good people at &gt;@UAarmy_animals https://t.co/omrHG0rG2U
33,2021-04-01 19:41:28+00:00,Good thread by @KofmanMichael: most likely explanation of #Russian military activity near #Ukraine is display of force intended to rattle Kyiv. https://t.co/8TuzoJeI09
34,2021-04-01 19:34:57+00:00,"🇺🇦🇷🇺🇺🇸The US Secretary of Defense stressed that in the event of an escalation of Russian aggression, the #USA will not leave Ukraine alone and will not allow the implementation of the aggressive aspirations of the Russian Federation towards #Ukraine. (3/3)"
35,2021-04-01 19:31:24+00:00,"IMPORTANT context of the supposedly-imminent further #Russia invasion of #Ukraine: outsiders might assume that recent domestic UA developments are somehow unbearable for #Putin or ruining his Ukraine takeover plans.
They're NOT (analysis🧵👇)"
36,2021-04-01 19:30:27+00:00,"⭕️Little green men are back 
#Ukraine #Russia 

 https://t.co/dsRKnECeI5"
37,2021-04-01 19:23:50+00:00,#UPDATE: Pro #Russia forces in #Dontesk have called for a draft of all men aged 18-27. #Ukraine
38,2021-04-01 19:22:46+00:00,Russia gearing up in #Ukraine as they smell #Biden weakness thus Nato weakness. Dangerous https://t.co/DwRLDb4jAj
39,2021-04-01 19:16:19+00:00,"#Russia show of force on-going.
Dangerous horseplay, in support of Putins stratcom.

#Voimannäyttö on vaikuttamista. https://t.co/ktUs8bZP69"
40,2021-04-01 18:59:03+00:00,"Today #Canada's MFA @MarcGarneau spoke w. #Ukraine's MFA @DmytroKuleba to express Canada's concern about Russia's buildup of troops near Ukraine's borders &amp; in Crimea.

He unequivocally condemned Russia's actions.  

Thank you PM @JustinTrudeau 🇨🇦 for standing with 🇺🇦. https://t.co/aPmu6TuKRa"
41,2021-04-01 18:58:06+00:00,"A sharp criticism from #Russia's 🇷🇺 Foreign Ministry towards #Afghanistan's 🇦🇫 government

Maria Zakharova said that the current Afghan authorities are incapable of addressing security tasks after 20 years of NATO help and this is why the US is staying in Afghanistan beyond May 1"
42,2021-04-01 18:57:43+00:00,"#News
NATO source tells me, there is no truth about any specific “alert” in Poland or Romania.
But the North Atlantic Council addressed developments in the region today.
#Ukraine"
43,2021-04-01 18:55:22+00:00,"So #Ukraine has requested #NATO begin joint air patrols in Ukrainian airspace and that they send troops for a ground combat exercises in-country... in what can only be described as an attempt to deter #Russia... I rather doubt NATO will send anything, however..."
44,2021-04-01 18:54:29+00:00,🇷🇺#Russia’s Chief of General Staff Gen.Valery #Gerasimov and 🇺🇸#US Chairman of the Joint Chiefs of Staff Gen.Mark #Milley discussed issues of mutual interest in phone talk March 31. https://t.co/KyKLlgPn2M
45,2021-04-01 18:54:25+00:00,"#NATO's North Atlantic Council reportedly held an ""urgent meeting"" today where allies ""shared concerns"" about #Russia's buildup of forces along the border with #Ukraine. Official says, ""We remain vigilant and continue to monitor the situation closely."" (ht @Archer83Able)"
46,2021-04-01 18:48:22+00:00,"#BREAKING : 1/ The #Ukrainian Defense Ministry announced the US guarantees to support #Kiev in the event of a conflict with #Russia.

#Donbass"
47,2021-04-01 18:45:05+00:00,"#NATO
North Atlantic Council convened for an urgent meeting to discuss the massive #Russia​n military buildup at its border to #Ukraine.
(h/t @terischultz) https://t.co/Okee7jmsvb https://t.co/bK0LktNLyn"
48,2021-04-01 18:41:59+00:00,"Keep an eye on eastern #Ukraine in the coming days. Worrying Russian military build up underway...              #NATO held an urgent mtng today and ""shared concerns about #Russia’s large-scale military activities""
""We remain vigilant and continue to monitor the situation closely” https://t.co/K7fpgOinSR"
49,2021-04-01 18:40:47+00:00,"@terischultz @TatAtfender Putin's great power thinking aims at conquering the Ukraine, the motherland of Russia. He will not rest until he has achieved this goal. The same is true for Belarus. Negotiating with Putin is wasted time better supplying Ukraine with arms.

#Ukraine #Belarus #Germany #France #EU"
50,2021-04-01 18:39:16+00:00,"REPORT: Kremlin Responds To Anger Over #Ukraine Border Build-Up- ""Our Internal Troop Movements Not Your Concern"" https://t.co/vJNckVys3o"
51,2021-04-01 18:39:02+00:00,#UPDATE: #Ukraine invites #NATO to hold joint excercises amid tensions with #Russia and in response to recent troop movements and buildup by Russian forces.
52,2021-04-01 18:38:17+00:00,"#Ukraine asks for #NATO troops to enter the country, and also assistance conducting air patrols.👀🤔 https://t.co/sHmNPgyhyu"
53,2021-04-01 18:36:13+00:00,"#Zelensky #AprilFoolsDay

What ceasefire &amp; peace negotiations are you 🤡 talking about?!
Who is muscle flexing in the form of military exercise on behalf of US 🇺🇦master?!

It's #Ukraine who keeps sabotaging and blocking the Trilateral Contact Group negotiations &amp; #MinskAgreement https://t.co/XRRRIWVHoT https://t.co/cEi2iXQkqm"
54,2021-04-01 18:19:15+00:00,"❌ I was unable to track that UAV on radar maps
❌they have disabled radar tracking ❌ it’s highly possible Ukraine has started reconnaissance flights for target tracking 
#Russia #Ukraine #Donbass https://t.co/PUy7kDPNna"
55,2021-04-01 18:17:22+00:00,"Wow. Military build up ongoing in full force on #Russia - #Ukraine border.

Video of Ukrainian tanks reportedly rolling today into the Luhansk &amp; Donetsk region:  https://t.co/Nkh4yZMb3M"
56,2021-04-01 18:05:40+00:00,"A big chunk of text to snapshot, but worth it, as this is a great closing summary of Putin's current political dilemmas from @timothymfrye's latest in @ForeignAffairs, '#Russia’s Weak Strongman' https://t.co/LjoGYVG5TX https://t.co/cEAb4b6584"
57,2021-04-01 18:01:15+00:00,“#Russia’s FM says relations with West have 'hit the bottom’” https://t.co/PIputzpbjt
58,2021-04-01 17:52:09+00:00,"#Russia's massive demonstration [so far] of a further #Ukraine invasion is, among other things, an agressive humiliation of #JoeBiden.
You know, the messiah POTUS that was supposed😂 to be tougher on Kremlin that Kremlin's own stooge Trump. So far, it's been the other way around"
59,2021-04-01 17:45:56+00:00,"#Ukraine's Presidential press office reports that Kyiv has invited NATO to hold joint military exercises in response to #Russia's buildup of troops @ the border.

Roman Mashovets, Dep Head of the President's Office, met with the Head of the NATO Representation to Ukraine today."
60,2021-04-01 17:37:40+00:00,"Today, Minister Garneau spoke with his counterpart from #Ukraine, @DmytroKuleba, to discuss #PS752 and #Russia’s destabilizing actions near Ukraine’s borders and in occupied #Crimea.
 
Read the full text: https://t.co/GNy8RRHfkn https://t.co/ncxbabvrKp"
61,2021-04-01 17:30:00+00:00,#Russia registers 'world's first' #COVID19 vaccine for #animals https://t.co/IVEgQ6vAAr
62,2021-04-01 17:27:33+00:00,"🇺🇦🇺🇸🇨🇦🇬🇧⚡️🇷🇺In Kiev, the military attaches of the United States, Canada and Great Britain met with the Minister of Defense, Commander-in-Chief of the Armed Forces of Ukraine and the head of the Main Intelligence Directorate of Ukraine.
#Ukraine #Russia #Donbass"
63,2021-04-01 17:25:29+00:00,"In an interview w/ @EuropeanPravda, #Belarus' opposition leader @Tsihanouskaya said the occupied #Crimea belonged to #Ukraine, despite previously claiming that ""it was de facto Russian."" She also said she expects support from Ukrainian government &amp; an official invitation to visit https://t.co/nPJKEqB75Q"
64,2021-04-01 17:19:33+00:00,"Deeply concerned about deployment of Russian forces near Crimea and Eastern Ukraine. I have visited the Line of Contact and seen bravery of the Ukrainian forces firsthand. 

Ukrainian sovereignty must be respected. We stand with #Ukraine."
65,2021-04-01 17:18:59+00:00,"Join the ""Future Talks: The Next Generation of Urban Spaces"" virtual event on 2 April! 

Our colleague Oksana Udovyk from @UNDPAccLabs in #Ukraine will be presenting our Community Safari project and vision for urban transition. 

The full agenda is here https://t.co/d8rfkDx0wX https://t.co/V2Pp9WMiic"
66,2021-04-01 17:05:31+00:00,"USCIRF remains troubled by the continued persecution of #JehovahsWitnesses in #Russia, including the recent and disturbingly swift sentencing of Oleg Danilov in the region of Krasnodar &amp; the announcement of a case against four other Witnesses in Siberia. https://t.co/2ja2TIqc9e"
67,2021-04-01 17:02:38+00:00,I was lucky to have been to #SaintPetersburg and seen this wonderful piece of #architecture. Truly a sight to behold. Here are a few of my memories of it. #photography #travel #Russia https://t.co/hSBloLyd8q https://t.co/jOHMtcBLph
68,2021-04-01 17:01:04+00:00,"#Russia is so pathetic, and ashamed of its history &amp; culture that it steals from its neighbours. From cuisine, to dance, music, literature, art, history, and territory, Russia is a thief.

#FACT: #Hohol was Ukrainian, with many of his works themed on Ukrainian culture &amp; folklore. https://t.co/zvxxYJceRn"
69,2021-04-01 16:57:24+00:00,"Yet another video of #Russia|n military equipment on the move in #Crimea, reportedly from today https://t.co/RxAYup3EgU"
70,2021-04-01 16:54:58+00:00,"JUST IN: #NATO's North Atlantic Council held an urgent mtng today where allies ""shared concerns about #Russia’s recent large-scale military activities"" in eastern Ukraine and the Black Sea region.

""We remain vigilant and continue to monitor the situation closely,"" an off'l says. https://t.co/v2VqvF2tJj"
71,2021-04-01 16:53:33+00:00,Ceasefire between #Russia 🇷🇺 and #Ukraine in eastern #Ukraine 🇺🇦 has officially expired.
72,2021-04-01 16:44:23+00:00,#UPDATE: Large #Russia military fuel convoy spotted in #Crimea. #Ukraine. https://t.co/xZKNA5V42R
73,2021-04-01 16:43:55+00:00,"#Donbas: #Kyiv invites #NATO to hold joint military #drills
#Ukraine #jointexercises #defence #deterrence #RussianAggression #assertiveRussia #Vinnikov
https://t.co/AvrwbizZm1 https://t.co/3EtmtXBN8F"
74,2021-04-01 16:37:33+00:00,Picture of a HUGE #Russia|n Army fuel convoy in #Crimea. Photo was first released yesterday. https://t.co/t5E8nc7MjC
75,2021-04-01 16:25:57+00:00,"@niblettes @MoniqueCamarra @Startre72377111 @philipgrossuk For interest given that John has just referred to The Baltics. However, the most likely attack in the near future will be linked to Russia's attempt to cement its grip on Crimea and weaken #Ukraine."
76,2021-04-01 16:23:03+00:00,"🇪🇺⚡🇷🇺 European Union: Russia must stop its violations of international law in the Crimea. 
#Russia #Ukraine #EU"
77,2021-04-01 16:22:16+00:00,"#Russia ready for large-scale provocations against #Ukraine, invasion possible, - intelligence
https://t.co/2ZpeTSGO8f"
78,2021-04-01 16:11:45+00:00,"Facts
#NATO: We are pushing our puppets in Kiev to launch an offensive against DPR and LPR since the beginning of 2021 but given #Russia might obstruct our plans to solve the civil war in Donbass with military means we are promoting the 'Russian aggression' narrative."
79,2021-04-01 16:10:52+00:00,"OIL MARKET: Saudi Arabia, Russia and the rest of OPEC+ agreed to increase oil production gradually from May to July, responding to both internal and external pressure to supply more to the recovering global economy | #OOTT #SaudiArabia #Russia 🇸🇦🇷🇺⛽https://t.co/oLdtIKZXYT"
80,2021-04-01 16:05:18+00:00,"#Russia and #Iran maintain very intensive dialogue at all levels, including the Ministerial level. The Ministers of Foreign Affairs meet on a regular basis, many times per year. This dialogue goes far beyond the most topical issue of #JCPOA. Very valuable practice. https://t.co/dcQ8FJVPGo"
81,2021-04-01 16:02:52+00:00,"💬 #Zakharova: 🇬🇧 Canada’s sanctions for 🇷🇺 #Crimea’s reunification with Russia show #Ottawa’s refusal to accept objective reality.

☝️ Attempts to dictate to sovereign countries how they should live undermine Canada’s reputation. 

🇷🇺 #Russia will definitely respond. https://t.co/769h3Y3eeu"
82,2021-04-01 16:02:11+00:00,"#Russia | The operator of the Nord Stream 2 pipeline being built on the Baltic Sea floor complained that the transit of military equipment near the project area poses a risk to the engineering work.
https://t.co/iW4pgkTOPe"
83,2021-04-01 15:59:38+00:00,"Trade tries to put a finger on demand after OPEC+ reportedly agrees to gradual production hike.
https://t.co/2DA6kUwsuv @Investingcom @KilduffReport @TariqZahirCTA @iJakeReyna @BlueLineFutures #OOTT #OPEC #oil #crude #WTI #Brent #COVID19 #Saudi #Russia"
84,2021-04-01 15:57:22+00:00,"This is definitely a substantial increase in Russian patrols...even by Cold War Standards.  NATO may soon regret its substantial Defense cutbacks since 2000....

#russia #nato #AirForce 

https://t.co/5ZdFuXHVsf"
85,2021-04-01 15:57:10+00:00,"There are two major topics that keep occupying my thoughts these days:
- #russia moving military forces towards #Ukraine;
- #Ukraine’s disastrously slow roll out of Covid vaccination."
86,2021-04-01 15:53:28+00:00,"#PutinInvadedUkraine #RussiaInvadedUkraine #PutinAtWar #Ukraine
NOT APRIL FOOLS' DAY
Putin’s Army
marches again
to steal foreign land 

https://t.co/vPUOJMfhaU"
87,2021-04-01 15:50:21+00:00,Russia warns new war in #Ukraine's east could end with the country being destroyed - Foreign Minister Lavrov
88,2021-04-01 15:50:05+00:00,"The #US' main exports:
_ wars
_ weapons 
_ destabilization
_ misery
_ GMOs and junk food
_ Hollywood's trash
#China's main exports:
_ goods
_ technology
#Russia's main exports:
_ energy
_ organic agricultural products.
But the first says the other two are bad.
Let that sink in..."
89,2021-04-01 15:43:18+00:00,"#PutinInvadedUkraine #RussiaInvadedUkraine #PutinAtWar #Ukraine
NOT APRIL FOOLS' DAY
Putin’s Army
marches again
to steal foreign land https://t.co/kTAuRB5EaR"
90,2021-04-01 15:34:52+00:00,"#NATO spying on #Russia borders

#Crimea 

Thread ⬇️

1/ https://t.co/SVTUcNSNZc"
91,2021-04-01 15:23:52+00:00,"In #Russia, imprisoned opposition politician @Navalny reportedly lost 8 kg of weight in the past three weeks in prison. That was before he announced his hunger strike yesterday.

Reports about Navalny's state of health sound bad and scary....

https://t.co/SfRI6SfqQy"
92,2021-04-01 15:12:05+00:00,"Muscle-flexing in the form of military exercises on the border with #Ukraine is an attempt to put pressure in the negotiations on ceasefire and peace as our value. We are always ready for provocations. 🇺🇦 army is not only strength and power, but also wisdom and balance."
93,2021-04-01 15:11:37+00:00,"⚡️🇺🇦Ukrainian President Zelenskiy
 There will be a meeting tomorrow with the National Security and Defense Council.
#Ukraine #Donbass"
94,2021-04-01 15:05:14+00:00,"#Ukraine could be ""destroyed"" in case of #Donbas escalation, Russia's #Lavrov threatens
https://t.co/KHbxrdxGbl https://t.co/FMO9eInDuQ"
95,2021-04-01 15:04:06+00:00,"I suspect that dancing will soon be compulsory flying both in and out of Georgia... 🕺😜

https://t.co/C1TtEKZ3lA

Ukrainian Airlines flashmob at 11,000 feet on a flight carrying the Sukhishvili Georgian National Ballet. HT @ThisIsAndro #Tbilisi #Kyiv #Kiev #Ukraine cc @glynmoody https://t.co/VIFR3lJ1CU"
96,2021-04-01 14:49:40+00:00,@flyalex666 Haha thanks Alex! Well Novak supports the saudi proposal:) #OOTT #Russia
97,2021-04-01 14:44:33+00:00,"And here is #Russia's view: ""Russian troops transfer should not concern other states, Kremlin says"", writes @tassagency_en
https://t.co/fR7CFc3hIK https://t.co/KA1ASHZJac"
98,2021-04-01 14:44:27+00:00,"How long can 🇷🇺#Russia outsource atrocities abroad?
A gruesome murder in 🇸🇾#Syria might finally prove that the Kremlin is responsible for human rights violations by the Wagner Group of Russian mercenaries.
https://t.co/To4814bYCn"
99,2021-04-01 14:41:37+00:00,"According to some rumours the #US regime might be once again supplying weapons to #ISIS/Al-Qaeda affiliates in Chechnya like in 90s, if confirmed it would be another step towards direct military confrontation with #Russia."
100,2021-04-01 14:41:21+00:00,"#Russia|n diplomatic missions abroad and the media were instructed to be ready to cover and explain to the world community about the ""aggressive actions of the Armed Forces of #Ukraine"" and ""peacekeeping"" measures of the Russian Federation in response."
101,2021-04-01 14:40:54+00:00,They do not rule out an attempt by #Russia to move Russian troops deep into the territory of #Ukraine.
102,2021-04-01 14:39:36+00:00,"To be watched: ""A flurry of alarming reports and social media posts indicate that #Russia is pouring military hardware into #Crimea and its border with Eastern #Ukraine"", writes @thewarzonewire
https://t.co/8dZ3Dv6VOo https://t.co/6UHTQjxXxr"
103,2021-04-01 14:38:36+00:00,"Main Intelligence Directorate of the MoD of #Ukraine says #Russia prepares military provocations with the purpose to ""induce #Ukraine to a military response to the hostile actions of the occupiers"" in the #Donbas"
104,2021-04-01 14:29:43+00:00,"Published on March 31, 2021 A

member of the #Ukrainian's Neo Nazi formations fires from a grenade launcher at the territory of the L/DPR.

Signed: ""Law of the Court - Hit First"".

#Ukraine #Russia #Donbass https://t.co/6i1J5cL1RT"
105,2021-04-01 14:27:07+00:00,"#Russia / #Ukraine: 

The Crimean Bridge is a Strategic Area that Russia is fearing that Ukraine will seek to destroy the Bridge and to cut off Russia‘s access to it which is a huge loss to the Russians. https://t.co/5T7NTzFUTG"
106,2021-04-01 14:22:11+00:00,"#Russia / #Ukraine: 

The Ukrainian Military launched Artillery Fire against the Separatist Forces in the Zhabunski Region."
107,2021-04-01 14:21:51+00:00,#Ukraine - Zhabunki under fire from the VFU. The enemy uses 120mm mortars. Ukrainian militants have already fired about 20 mines https://t.co/ByYa9fmOmz
108,2021-04-01 14:11:53+00:00,"@GlasnostGone @newsburko Thanks for your efforts! 🔥
Telling the world the truth about #RussianAggression against #Ukraine is an important contribution to the fight on the bright side. Please continue your mission of fighting for the truth.👏"
109,2021-04-01 14:07:19+00:00,"#Ukraine 🇺🇦: there is a massive troop movement across the #Kerch Strait towards occupied #Crimea, causing speculation of possible Russian aggression against the Ukrainian military https://t.co/4pgSQyLjgZ"
110,2021-04-01 14:00:28+00:00,A-50 Beriev AWACS #Russia https://t.co/r1Pqcrii9S
111,2021-04-01 13:44:00+00:00,"27 organizations issued a statement yesterday urging President Biden to halt the use of ""reckless"" rhetoric with #Russia and instead conduct ""constructive bilateral talks."" Here’s what else they said: 

https://t.co/Y8A97JXCPu"
112,2021-04-01 13:40:37+00:00,@niblettes @MoniqueCamarra @Startre72377111 Russia has a similar view of #Ukraine as part of #Russia separated by a western sponsored bogus Ukrainian identity- it is bollocks of course but validated by generations of lazy inept western historiography.
113,2021-04-01 13:29:50+00:00,"Calm down, keep your hair on😎

""Russians are coming!"" Again! 🤦‍♂️

""#Russia military build up on #Ukraine border"" is the *annual* propaganda playbook event since 2014, every year without fail https://t.co/idoC80QEO5 https://t.co/0ACqLYiei2"
114,2021-04-01 13:25:51+00:00,#BREAKING US officials: Number and type or Russian forces deployed near border of #Ukraine 'do not match any existing training exercises.'
115,2021-04-01 13:23:50+00:00,"Its official, Russian FM Sergey Lavrov to visit Pakistan on 06th and 07th April upon the invite of @SMQureshiPTI announces Russian Foreign Ministry - Interestingly, Russian FM will be in India on 05th and 06th April. #Russia #Pakistan"
116,2021-04-01 12:39:41+00:00,"#Qatar pledged $100 million in aid to #Syria. 

Qatar condemned Assad's role in creating Syria's humanitarian crisis.

The Russia-Turkey-Qatar summit pledged to coordinate aid in Syria. It is very unlikely #Russia will work closely with #Turkey or #Qatar, in practice."
117,2021-04-01 12:38:56+00:00,"A top #Pentagon general has called counterparts in #Russia and #Ukraine, as the US Defense department expresses concern over a reported buildup of Russian troops along the Ukrainian border. https://t.co/0mNUItMnip"
118,2021-04-01 12:32:32+00:00,"#Russia plans to help #Libya hold inclusive elections on December 24, 2021

Russia's definition of inclusive is very broad, as it includes marginal factions like Saif al-Islam Gaddafi loyalists

So expect to see Russia-US/EU tensions over the inclusivity of the Libyan elections"
119,2021-04-01 12:31:34+00:00,"🇺🇦⚡⚡- ❌UNCONFIRMED❌
#Ukraine has called it's reserved troops to army. #Russia #Donbass"
120,2021-04-01 12:30:53+00:00,"@Russ_Warrior I always hoped a dose of humility in the US would be done , if #Russia @Amb_Ulyanov would force its oil and gas to be bought in the Russian ruble.  Could you imagine the epic fallout from it? If Europe had to pay for its energy in rubles...."
121,2021-04-01 12:16:20+00:00,"Who pays you people to imagine deranged theories?
I don't suppose it'd ever occur to you following Russia's successful Bridging of #Kerch Strait that #Russia will pipe more than enough water to #Crimea from #Krasnnodar beneath #Kerch 
Your #WetDream of #HotWar disappears!
#Aww... https://t.co/3EGYyzuqOf"
122,2021-04-01 12:15:06+00:00,"The traditional sense of total impunity of #US leaders is once again giving them a sense of very little risk in triggering a war in #Ukraine. 
https://t.co/YCNkyaBHmk"
123,2021-04-01 12:14:54+00:00,"Columns and trains with military equipment were seen in #Crimea.
Part-2
#Russia https://t.co/O6L3hR930T"
124,2021-04-01 12:14:28+00:00,"🇷🇺🇺🇦 ""Attempts to unleash a new war in #Donbass can destroy #Ukraine"" - #RussianDollMask Foreign Minister Sergei Lavrov

⚡Situation is escalating"
125,2021-04-01 12:02:46+00:00,🇷🇺 🇺🇦 Massive military deployment arrived yesterday in occupied #Crimea amid highest tensions between #Russia and #Ukraine/#NATO since the end of the Soviet era https://t.co/BpxzQRMJUZ
126,2021-04-01 11:57:18+00:00,#African guys in our #Russia https://t.co/HkdVTq0gk1
127,2021-04-01 11:55:48+00:00,"#Russia moves tanks to the border: Terrifying video shows #Putin deploy military might #Ukraine #Crimea

https://t.co/Ke5LgFzD4i"
128,2021-04-01 11:55:09+00:00,"Nord Stream 2 announces increased activity of foreign warships in the pipeline construction zone. The actions of foreign vessels in the construction zone of Nord Stream 2 are provocative and could damage the pipeline, the company noted https://t.co/pnvxJ2yzuo  #Russia https://t.co/CM02xRWZmT"
129,2021-04-01 11:48:09+00:00,"Kremlin spox comments on recent Russian military build-up near #Ukraine: #Russia ""transfers armed forces on its soil as it wants to. This should not concern anyone and this is not posing any threat to anyone.""

That's not exactly going to assure anyone. https://t.co/ukTRS8qrX2"
130,2021-04-01 11:38:30+00:00,"#Lavrov: “I don’t know whether this specific timeline is realistic as far the conditions in #Libya, but …”

#Russia to facilitate organization of inclusive #elections in #Libya in 2021 https://t.co/wZM4nGfINq"
131,2021-04-01 11:36:41+00:00,"Amazing to think that this little guy, born in captivity back in 2019, is now out in the wilds of Russia, looking after himself, tackling prey as large as Roe Deer. #wildlife #russia #lynx #cat #kitten #wildcats #cute #animals #wildanimals #cuteanimals https://t.co/ao2kkww5Pc"
132,2021-04-01 11:29:34+00:00,How much #Russia and #China pay for #Spies in #Europe and the US. https://t.co/Rq5wh3CDb2
